Schilling Árpád,		2011-03-12 18:00:00	2011-03-10 19:00:00
Mayer József klasszikus gordon előadóművész		2011-09-10 11:00:00	2011-09-06 18:00:00
Dr. Monok István,		2008-02-27 18:00:00	2008-02-28 17:00:00	2000-01-14 18:00:00	2000-01-12 18:00:00
Kristine Schnappenburg,		2015-08-06 18:00:00	2015-08-07 19:00:00	2017-08-09 18:00:00	2017-08-11 19:00:00
kecskés péter,		2007-03-01 17:00:00	2007-02-27 18:00:00
Dalia KHAMISSY,		2013-09-28 16:00:00	2013-09-26 17:00:00
Heinrich Schorno,		2010-04-21 19:00:00	2010-04-24 18:00:00	2009-12-20 16:00:00	2009-12-19 17:00:00	2010-06-22 18:15:00	2010-06-26 11:00:00
Az újonnan vásárolt művek szerzői,		2009-03-10 18:00:00	2009-03-12 18:00:00
Irsai Zsolt,		2006-09-21 18:00:00	2006-09-20 18:00:00
Makovecz Anna		2016-11-30 18:00:00	2016-12-04 16:00:00	2010-11-23 18:00:00	2010-11-24 18:00:00
Dr. Major Gyöngyi		2018-09-12 18:00:00	2018-09-15 15:00:00	2017-10-19 19:00:00	2017-10-21 15:00:00
média szakértő,		2013-10-29 17:00:00	2013-10-30 18:00:00
az emberi erőforrások minisztere,		2014-03-19 18:00:00	2014-03-21 17:00:00
Kiss Márta,		2011-05-05 18:00:00	2011-05-04 18:00:00	2017-02-11 10:30:00	2017-02-09 18:00:00	2017-10-03 19:00:00	2017-10-02 18:00:00	2009-11-25 16:00:00	2009-11-26 17:00:00	2008-02-27 18:00:00	2008-02-29 18:00:00	2010-03-03 16:00:00	2010-03-05 18:00:00	2013-04-02 18:00:00	2013-04-04 18:00:00	2012-12-02 16:00:00	2012-11-29 11:00:00	2014-02-12 18:00:00	2014-02-13 18:00:00
tárgyak,		2014-05-20 17:00:00	2014-05-19 19:30:00
filozófus		2017-02-23 17:00:00	2017-02-21 18:00:00	2003-09-05 01:00:00	2003-09-04 19:00:00	2019-10-11 19:00:00	2019-10-11 18:00:00	2016-02-25 18:00:00	2016-02-25 18:00:00	2015-05-20 18:00:00	2015-05-19 18:00:00
Wessely Anna,		2013-12-05 18:00:00	2013-12-05 19:00:00	2013-09-10 19:00:00	2013-09-09 18:00:00	2016-06-03 16:00:00	2016-06-01 19:00:00	2014-03-07 18:00:00	2014-03-05 10:00:00	2005-06-27 10:00:00	2005-06-30 18:00:00	2014-04-05 15:30:00	2014-04-02 18:00:00
Szederkényi Bella,		2009-02-16 18:00:00	2009-02-17 18:00:00
Goethe Intézet,		2003-09-05 01:00:00	2003-09-05 01:00:00	2003-09-03 18:00:00
Pipei Borbála,		2017-09-05 17:00:00	2017-09-08 19:00:00
Csabai Enikő,		2018-02-22 18:00:00	2018-02-22 18:00:00
Krizbai Alex,		2017-03-22 19:00:00	2017-03-23 18:00:00	2013-10-16 16:00:00	2013-10-15 18:00:00
Szegő György DLA,		2018-06-05 18:00:00	2018-06-07 18:00:00
Gianluigi Maria Masucci,		2018-06-23 10:00:00	2018-06-19 16:00:00
BARTA Edit,		2018-04-10 18:00:00	2018-04-14 18:00:00
Bicskei Éva,		2000-01-14 18:00:00	2000-01-13 18:00:00
Britt Holmberg / Finnország,		2012-06-28 18:00:00	2012-06-30 17:00:00
Markovits Éva		2018-02-14 18:00:00
KÁROLY KESERÜ,		2012-02-16 19:00:00
Nagy Gábor festőművész		2018-02-14 18:00:00	2018-02-15 19:00:00
Ef. Zámbó István,		2011-07-07 17:00:00	2011-07-08 18:00:00
Média és Kommunikáció Tanszék),		2018-02-09 17:00:00
Mezey Katalin,		2018-10-14 15:00:00	2018-10-10 18:00:00
Guti J. Soma,		2018-10-31 19:00:00	2018-10-29 17:00:00	2017-12-13 18:00:00
Részegh Botond		2010-05-05 19:00:00	2010-05-06 17:00:00
Gáspár György,		2014-09-26 19:00:00	2014-09-28 17:00:00	2019-03-13 19:00:00	2018-07-04 18:00:00	2018-07-06 17:00:00	2015-01-29 17:00:00	2015-01-30 10:00:00	2018-09-12 18:00:00	2018-09-16 15:00:00	2014-12-18 18:00:00	2017-06-27 19:00:00	2017-06-27 19:00:00	2017-06-28 18:00:00	2017-06-28 18:00:00
Mandel Róbert,		2012-01-21 16:00:00	2012-01-19 18:00:00
Prof. Dr. Harald Falckenberg		2015-03-05 17:00:00	2015-03-05 19:00:00
KOVÁCS Kinga,		2018-02-09 19:00:00
Micha³ Brzeziñski		2010-05-19 19:00:00
Hörcher László		2014-03-24 19:00:00
Dr. Buhály Attila történész		2017-06-20 16:30:00	2017-06-20 17:00:00
FAA Balázs,		2014-03-01 16:00:00	2014-03-01 16:00:00	2016-11-17 18:00:00	2016-11-17 18:00:00	2016-11-19 15:00:00	2016-11-19 17:00:00
Káplár,		2014-05-05 18:00:00	2014-05-10 17:00:00
Katarina ©eviæ - Tehnica Schweiz,		2012-05-08 18:00:00	2012-05-11 19:00:00	2012-05-31 19:00:00	2012-05-29 17:00:00
csoportos kiállítás		2014-06-06 17:30:00	2014-06-06 18:00:00	2016-04-27 19:00:00	2016-04-25 18:00:00	2017-05-05 17:00:00	2013-07-16 18:00:00	2013-07-17 18:00:00	2017-10-19 19:00:00	2017-10-19 19:00:00	2017-10-19 19:00:00	2017-10-18 18:00:00	2017-10-21 11:00:00	2017-10-22 16:00:00
Mathieu Tremblin (F),		2017-11-09 17:00:00	2017-11-09 17:00:00	2017-11-09 17:00:00	2017-11-09 19:00:00	2017-11-09 19:00:00	2017-11-08 19:00:00
Bereczky Loránd a Magyar Nemzeti Galéria főigazgatója		2003-04-03 17:00:00
Faragó Kornélia,		2018-03-08 18:00:00	2018-03-08 09:45:00
Tóth Menyhért		2018-03-20 18:00:00	2018-03-20 18:00:00	2018-03-24 15:00:00	2018-03-24 18:00:00
Przemek Matecki,		2015-05-17 10:00:00	2015-05-13 19:00:00
Gavril Tarmure,		2006-09-27 17:00:00	2006-09-29 18:00:00
Sipos Tünde művészettörténész		2013-01-14 18:00:00	2013-01-16 18:00:00	2016-03-02 19:00:00	2017-02-16 19:00:00
TNPU,		2000-02-11 18:30:00	2000-02-11 17:00:00	2003-02-17 18:30:00	2003-02-17 18:30:00	2003-02-22 18:00:00
Dr. Thomas Birtel		2007-09-14 18:00:00	2007-09-13 18:00:00
Hermelinde Hergenhahn es Nemere Reka		2000-09-22 18:00:00
GÁYOR Tibor,		2018-09-24 19:00:00	2018-09-26 19:00:00	2017-09-14 17:00:00	2017-09-13 18:00:00	2013-10-16 16:00:00	2013-10-16 18:00:00
Mattyasovszky Zsolnay Péter,		2014-04-05 15:30:00	2014-04-04 17:00:00
Jan Chlup (cz),		2013-09-10 19:00:00	2013-09-12 19:00:00
Böröczfy Virág,		2009-10-09 18:00:00	2006-10-28 11:00:00	2006-10-28 11:00:00	2006-10-28 11:00:00	2006-10-26 18:00:00	2006-10-26 18:00:00	2006-10-26 18:00:00	2015-11-03 19:00:00	2015-11-05 18:00:00
Gamus Árpád (Pécsi Galéria),		2008-07-03 18:00:00	2008-07-04 17:00:00
Tevž Logar,		2015-01-29 17:00:00	2015-01-29 18:00:00
Orosz Csaba,		2012-12-13 19:00:00	2012-12-13 17:00:00	2016-11-17 18:00:00	2016-11-14 10:00:00	2019-11-27 18:30:00	2019-11-28 17:00:00	2014-04-30 18:00:00	2014-04-29 18:00:00	2014-05-05 18:00:00	2014-05-10 15:00:00	2012-10-06 16:00:00	2012-10-04 17:00:00	2014-09-26 19:00:00	2014-09-26 19:00:00	2014-09-24 19:00:00	2014-09-24 19:00:00	2014-07-02 16:00:00	2014-07-04 18:00:00	2004-08-19 18:00:00	2004-08-17 16:30:00	2012-09-23 16:00:00	2012-09-20 17:00:00
Germán Fatime		2002-04-20 19:00:00
Mario Merz,		2007-05-19 16:00:00	2007-05-03 17:00:00	2007-04-24 10:00:00	2007-05-11 18:00:00
Orbán Előd,		2016-05-06 18:00:00	2016-05-06 19:00:00	2012-05-08 18:00:00	2012-05-08 19:00:00	2013-01-14 18:00:00	2013-01-19 17:00:00	2013-11-29 17:00:00	2013-11-29 18:00:00	2016-11-03 18:00:00	2016-11-04 17:00:00
Piffkó György,		2014-10-07 17:00:00	2014-10-09 18:00:00
Hámori Anett,		2010-04-29 18:00:00	2010-04-29 18:00:00	2010-08-07 18:00:00	2010-08-05 18:00:00	2013-01-13 16:00:00	2013-01-08 18:00:00	2011-12-15 18:00:00	2011-12-13 18:00:00	2012-02-11 16:00:00	2012-02-08 18:00:00	2013-10-16 16:00:00	2013-10-17 17:00:00	2012-04-13 14:00:00	2012-04-12 18:00:00	2015-02-24 19:00:00	2015-02-26 18:00:00
Maróti-Body Dénes,		2010-05-05 19:00:00	2010-05-03 18:00:00
MARTIN MUNKACSI,		2019-05-17 18:00:00	2019-05-16 18:00:00	2019-05-30 15:30:00
Dózsa Ákos,		2014-07-12 18:00:00
Szadai Levente,		2018-04-21 11:00:00	2018-04-20 19:00:00
Gőbölyös Luca,		2010-04-21 19:00:00	2010-04-23 18:00:00	2018-10-14 15:00:00	2018-10-11 19:00:00	2015-12-02 18:00:00	2015-12-04 18:00:00	2008-01-25 19:00:00	2008-01-24 19:00:00	2013-11-13 18:00:00	2013-11-13 18:00:00	2013-11-14 18:00:00	2013-11-16 18:00:00	2018-05-03 20:00:00	2006-10-28 11:00:00	2006-10-28 11:00:00	2006-10-27 19:00:00	2011-02-01 18:00:00	2011-02-04 18:00:00	2018-05-29 18:00:00	2018-05-29 18:00:00	2014-07-02 16:00:00	2014-07-04 18:00:00	2013-03-14 16:00:00	2013-03-12 18:00:00	2011-05-10 18:00:00	2011-05-13 19:00:00	2014-10-02 19:00:00	2014-09-29 20:00:00	2002-04-23 18:00:00	2008-09-23 18:00:00	2008-09-24 19:00:00	2010-04-10 16:00:00	2010-04-08 19:00:00
Dr. Fráter György		2002-03-01 18:00:00
Nicolas Grospierre,		2013-04-02 18:00:00	2013-04-04 19:00:00
Dobrik István művészettörténész,		2012-09-23 16:00:00	2012-09-19 17:00:00
Jegenyés János,		2019-10-03 18:00:00	2019-10-05 16:00:00	2006-12-13 18:00:00
PozoR,		2012-09-29 18:00:00	2012-09-24 17:00:00
TEHNICA SCHWEIZ* / LÁSZLÓ GERGELY,		2010-11-03 19:00:00	2010-11-05 18:00:00
Marko LULIÆ,		2008-09-11 17:00:00	2008-09-12 19:00:00
Nemzetközi workshop		2013-04-16 18:00:00	2013-04-18 10:00:00
Julia Winter (Hollandia),		2009-11-18 18:00:00	2009-11-19 10:00:00
Bánffi Brigitta,		2013-06-04 18:00:00	2013-06-04 19:00:00
Hold/Kor programok		2001-10-05 18:00:00	2001-10-05 19:00:00
Weiler Péter		2017-04-22 10:00:00	2012-03-05 19:30:00	2012-03-08 19:00:00
Wilmar Koenig,		2004-11-16 20:00:00	2004-11-17 18:00:00
Peternák Miklós,		2019-01-23 18:30:00	2019-01-25 16:00:00	2018-06-13 19:00:00	2018-06-12 16:30:00	2012-01-23 18:00:00	2012-01-27 19:00:00	2016-03-16 19:00:00	2016-03-20 16:00:00	2015-12-02 18:00:00	2015-12-04 19:00:00	2012-05-08 18:00:00	2012-05-08 18:00:00	2019-02-21 16:00:00	2017-11-09 17:00:00	2017-11-07 17:00:00	2017-02-23 17:00:00	2017-02-23 18:00:00	2015-03-20 18:00:00	2015-03-18 17:00:00	2017-01-18 18:00:00	2017-01-20 17:00:00	2016-02-10 19:00:00	2016-02-10 19:00:00	2016-02-09 18:00:00	2016-02-09 18:00:00	2018-02-14 18:00:00	2018-02-15 18:00:00	2012-10-20 16:30:00	2010-08-07 18:00:00	2010-08-03 19:30:00	2013-06-25 19:00:00	2013-06-27 13:00:00	2013-04-23 18:00:00	2013-04-26 17:00:00	2018-12-11 18:00:00	2018-12-14 18:00:00	2017-06-27 19:00:00	2017-06-28 19:00:00	2001-06-07 18:00:00	2009-11-14 19:30:00	2009-11-14 19:30:00	2009-11-10 18:00:00	2009-11-10 18:00:00	2017-02-28 18:00:00	2017-02-28 17:00:00	2001-11-20 16:00:00	2001-11-22 19:00:00	2002-10-17 17:00:00	2002-10-18 17:00:00
Alexander Braun,		2017-05-13 15:00:00	2017-05-09 19:00:00
Veikko Saarivaara (Finland),		2018-06-23 10:00:00	2018-06-23 15:00:00
Kéri Ádám festőművész		2008-07-08 20:00:00
KELLE Antal,		2015-05-17 10:00:00	2015-05-13 18:00:00	2018-09-24 19:00:00	2018-09-26 19:00:00	2013-02-01 18:30:00	2013-02-01 18:00:00
Elias Merhige: A vámpír árnyéka		2018-03-18 15:00:00
Kárpáthegyi István,		2015-02-09 18:00:00	2015-02-13 16:00:00
Bernard Jennings,		2015-01-29 17:00:00	2015-01-28 19:00:00
Marc-André Salamin svájci nagykövet,		2004-11-25 17:00:00
Beszélgetés		2001-02-01 18:00:00	2001-02-01 18:00:00	2018-12-04 17:00:00
Brenner György,		2008-03-20 18:00:00	2008-03-19 19:00:00
Sarkadi Imola,		2018-09-12 18:00:00
Michal Valent,		2007-03-20 18:00:00	2007-03-22 19:00:00
Reale F. FRANGI (I),		2018-09-24 19:00:00	2018-09-24 18:00:00	2018-06-28 18:00:00	2018-06-27 18:00:00
Vikár P. István grafikusművész		2017-08-26 16:00:00
Gerardo Nolasco Magana,		2014-09-26 19:00:00	2014-09-25 19:00:00
Valeriya Gay Germanika,		2011-01-10 18:00:00	2011-01-11 19:00:00
Berecz Diána,		2019-11-05 18:00:00	2019-11-05 18:00:00
Ulay,		2015-05-17 10:00:00	2015-05-14 16:00:00
TER WAL Paul NL,		2019-02-19 18:00:00	2017-02-11 10:30:00	2017-02-06 18:00:00	2017-10-03 19:00:00	2017-10-07 18:00:00
Derenycsényi István,		2015-03-20 18:00:00	2015-03-19 18:00:00
NKÖM és Dr.Kroó Norbert,		2001-04-11 17:00:00	2001-04-12 17:00:00
Bérczi Szaniszló,		2011-03-12 18:00:00	2011-03-10 18:00:00
Joost Conijn,		2003-08-13 19:00:00	2003-08-14 17:00:00
Matzon Frigyes,		2009-10-13 17:00:00	2009-10-13 18:00:00
FÜLEKY Adrienn,		2019-01-12 15:00:00	2019-01-10 18:00:00	2017-10-03 19:00:00	2017-10-07 18:00:00	2019-04-07 10:00:00	2019-04-05 18:00:00
ifj. Dr. Botár Olivér		2018-11-29 18:00:00	2018-11-29 19:00:00
Keszman Jozsef		2003-06-25 18:00:00	2003-06-26 20:00:00
Horváth Orsi,		2007-12-08 18:00:00	2011-09-16 19:00:00	2011-09-17 23:00:00
Szabó D.,		2001-02-08 17:00:00
Terebessy Tóbiás,		2018-11-21 19:00:00
Piszmán Lilla,		2014-06-21 17:00:00
Koszt József,		2018-03-20 18:00:00	2018-03-24 18:00:00
zongorabillentyű,		2015-10-17 14:00:00	2015-10-17 14:00:00
Polgári Márton,		2010-05-28 19:00:00
múvészeti szakíró,		2008-09-17 19:00:00	2008-09-20 19:00:00
Dr. Bán András,		2018-03-08 18:00:00	2018-03-08 18:00:00
Ana Torfs,		2007-06-20 19:45:00	2007-06-22 18:00:00
Somogyi Tamás,		2016-04-13 18:00:00	2016-04-12 18:00:00
Szénási Szilvia,		2016-05-18 18:00:00	2016-05-21 19:00:00
Jozsef HAJDU,		2003-10-21 19:00:00	2003-10-22 18:00:00
Tóth Andrea Éva		2011-09-20 19:00:00
135 alkotó,		2017-09-14 17:00:00	2017-09-13 18:00:00
Bernát András		2017-12-05 17:00:00	2017-12-07 17:00:00
Ács László,		2006-04-27 18:00:00	2006-04-29 11:30:00
Ibro Hasanović ,		2017-03-29 19:00:00	2017-03-29 19:00:00
Kristóf Marci,		2019-10-18 19:00:00	2019-10-17 18:45:00
Süvöltő Béla,		2010-09-08 18:00:00	2010-09-09 16:00:00	2010-06-22 18:15:00	2010-06-24 18:00:00
Szabó Ágnes művészettörténész		2018-03-20 18:00:00	2018-03-20 18:00:00
Milica Marcinková,		2016-10-19 18:00:00	2016-10-19 18:00:00
Huayco,		2010-01-30 17:00:00	2010-01-28 19:00:00
FAZEKAS Levente,		2018-06-13 19:00:00	2018-06-15 19:00:00	2018-11-29 18:00:00	2018-11-30 19:00:00
SEEMANN Adrienn,		2015-10-17 14:00:00	2015-10-15 16:30:00
MIHÁLFFY BALÁZS		2018-11-14 19:00:00
mi van? Kortárs magyar művészet,		2008-06-27 19:00:00	2008-06-25 17:00:00
Heta Makela,		2009-06-26 23:55:00	2009-06-25 20:00:00
Dumtsa Jenő		2017-10-28 10:00:00	2017-10-26 17:00:00	2017-12-05 17:00:00	2017-12-09 14:00:00
Szilágyi István,		2012-05-22 17:00:00	2012-05-25 19:00:00
Sturc János művészettörténész		2007-03-01 17:00:00
Csonka Veronika,		2015-07-18 18:00:00	2015-07-19 16:00:00	2017-09-14 17:00:00	2017-09-15 18:00:00	2018-12-05 18:00:00	2017-06-08 19:00:00
Nikos Karathanasis,		2012-10-25 15:00:00	2012-10-28 16:00:00
Mark Adam,		2004-10-05 18:00:00	2004-10-07 19:00:00
Parasztok Atmoszférában		2018-02-22 18:00:00	2018-02-22 19:00:00
PETRÁNYI Zsolt		2011-10-19 18:00:00	2004-04-21 19:00:00
Andrzej ¦wietlik,		2010-09-08 18:00:00	2010-09-11 11:30:00
Dr. Gálig Zoltán  a képtár igazgatója,		2009-11-25 16:00:00	2009-11-26 17:00:00
Zákányi Péter művészettörténész		2017-04-25 18:00:00
Hegedűs Anikó  művészettörténész,		2009-11-18 18:00:00	2009-11-20 18:00:00
Pintér Gyula,		2000-02-11 18:30:00	2000-02-11 17:00:00
Philippe Zeller		2007-04-11 18:00:00	2007-04-11 18:00:00
Carlos AIRES,		2018-01-26 18:00:00
Mikesy Tamás,		2011-04-09 16:00:00
Király Judit		2015-05-06 18:00:00	2015-05-06 14:00:00
Szüts Miklós		2009-01-22 19:00:00
Balogh Tünde,		2004-08-19 18:00:00	2004-08-16 19:00:00
Cseh Fruzsina,		2017-10-10 18:00:00	2017-10-10 18:00:00	2017-10-13 19:00:00	2017-10-13 18:00:00
Műcsarnok,		2005-01-13 17:00:00	2005-01-15 10:00:00	2016-04-20 18:00:00	2016-04-20 18:00:00	2016-04-20 18:00:00	2016-04-23 09:00:00	2016-04-22 10:00:00	2016-04-19 15:00:00
Dr. Rőhrig Eszter		2016-03-16 19:00:00	2016-03-16 18:00:00
Koroknai  Zsolt,		2012-03-05 19:30:00	2012-03-05 16:00:00
Szoboszlay János		2000-02-11 18:30:00	2000-02-11 17:00:00
HORVÁTH M. Judit,		2019-12-20 17:15:00	2019-12-16 18:00:00
Kozma után szabadon		2018-09-24 19:00:00	2018-09-29 10:30:00
Dimitrij Kvarga,		2019-08-31 21:00:00	2019-09-01 15:00:00
Művészeti,		2017-06-27 19:00:00	2017-06-29 18:00:00
Bravikné Páger Bernadett,		2003-02-25 16:00:00
Gyárfás Eszter,		2019-02-20 18:00:00
Repászki  Ferenc,		2019-06-14 18:00:00
Vörös Árpád,		2019-01-31 17:00:00
Szűcs Endre DLA,		2014-06-12 20:00:00	2014-06-14 16:00:00
Noriko Fuku,		2010-11-20 18:00:00	2010-11-18 18:00:00
Édeske Haraszty István,		2011-05-05 18:00:00	2011-05-05 18:00:00	2011-05-07 18:00:00
Vidák Zsolt		2015-07-07 18:00:00	2015-07-09 19:00:00
Baranyai Levente / festőművész		2015-06-03 18:00:00	2015-06-04 18:00:00
Anna Hausova,		2017-05-18 16:30:00
Jerovetz György,		2012-10-06 16:00:00	2012-10-03 19:00:00
MARTYN Ferenc,		2014-08-26 16:30:00	2014-08-31 18:00:00
OHO Group,		2015-02-04 18:00:00	2015-02-05 19:00:00
Tivadar Andrea,		2018-05-09 18:00:00	2018-05-11 18:00:00
Esther Strauss,		2018-06-05 18:00:00	2018-06-06 19:00:00
MKE hallgatók,		2017-02-01 18:00:00	2017-01-31 11:00:00	2016-02-03 18:00:00	2016-02-02 11:00:00	2013-02-10 16:00:00	2013-02-05 11:00:00	2011-02-01 18:00:00	2011-02-01 12:00:00	2016-10-11 19:00:00	2016-10-11 18:00:00	2015-02-04 18:00:00	2009-11-07 17:00:00	2019-04-07 10:00:00	2019-04-03 18:30:00
Zalavári András		2017-08-31 19:00:00	2017-08-31 18:00:00
Kun Zita,		2008-09-23 18:00:00	2008-09-23 18:00:00
Tóth Zoltán,		2015-11-14 10:00:00	2015-11-12 18:00:00	2014-11-18 18:00:00	2014-11-21 19:00:00	2019-05-12 16:00:00	2019-05-07 19:00:00	2008-03-06 18:00:00
*An Chiin* performer,		2007-11-01 19:00:00	2007-11-04 16:00:00
HAÁSZ Ágnes,		2006-04-04 18:00:00	2006-04-04 18:00:00	2006-04-07 18:00:00
Spengler Katalin szakújságíró,		2014-06-12 20:00:00	2014-06-13 19:00:00
Stark István		2016-06-03 16:00:00	2016-06-04 15:30:00	2003-05-06 16:00:00	2003-05-09 19:00:00	2015-02-04 18:00:00	2015-02-04 17:00:00
Laczkovich Borbála művészettörténész		2009-11-18 18:00:00	2009-11-17 18:00:00
Braco Dimitrijeviæ,		2008-06-19 19:00:00
Maksym Iurovnikov,		2013-03-14 16:00:00	2013-03-14 18:00:00
Bujdos Tibor,		2011-01-29 18:00:00	2011-01-26 18:00:00
Fajgerné Dudás Andrea: Alkotás előtti rituálé		2016-04-20 18:00:00	2016-04-19 19:00:00
Kores Eszter		2018-02-08 18:00:00
Harriet Lonka  Finnagora		2010-06-04 19:00:00	2010-06-02 20:00:00
Busák Péter,		2009-09-23 19:00:00	2009-09-21 18:00:00	2012-09-29 18:00:00	2012-09-24 17:00:00	2010-10-01 10:00:00	2010-09-27 17:30:00
Paul Sakoilsky,		2007-03-20 18:00:00	2007-03-22 19:00:00
Vej Csia (Wei Jia),		2013-12-11 18:00:00	2013-12-14 17:00:00
..,		2019-04-10 18:00:00	2019-04-11 19:00:00	2018-10-14 15:00:00	2018-10-11 19:00:00	2017-10-03 19:00:00	2019-08-02 19:00:00	2019-08-01 18:00:00
Janis Jefferies & Tim Blackwell (GB),		2006-04-12 18:00:00	2006-04-10 16:00:00
Szőke Ferenc,		2014-02-19 17:00:00	2014-02-20 18:00:00
dAV és Jano (The xCorp.)		2009-04-14 18:00:00	2009-04-18 21:00:00
Paul,		2015-02-09 18:00:00	2015-02-09 18:00:00	2016-06-11 14:00:00	2016-06-07 18:00:00
Dr. Gerlinde Schrammel		2006-07-12 18:00:00	2006-07-13 19:00:00
Csipes Antal,		2014-06-28 16:00:00	2014-06-26 18:00:00
A Pesti Bölcsész Akadémia kihelyezett előadása		2016-02-10 19:00:00	2016-02-11 19:00:00	2014-11-10 19:00:00	2014-11-13 19:00:00
Jeles András,		2016-09-21 18:00:00	2016-09-22 20:00:00	2013-10-16 16:00:00	2013-10-16 18:00:00	2018-02-10 16:30:00
Pintér András,		2007-10-18 19:00:00	2007-10-19 19:00:00
Abaffy Kinga		2014-09-03 10:00:00	2014-09-04 19:00:00	2019-01-14 18:00:00	2019-01-17 18:00:00
Varga Gabriella,		2014-05-05 18:00:00	2014-05-09 19:00:00
M.P.S. mosogat		2003-09-11 19:00:00
a Társalgó Galéria művészeti vezetője		2006-06-17 18:00:00	2006-06-16 18:00:00
Dorcsinecz János,		2008-11-20 19:00:00	2008-11-18 18:00:00	2010-06-22 18:15:00	2010-06-26 20:00:00	2010-04-17 11:00:00	2010-04-17 19:00:00	2008-03-06 16:30:00
Thomas Baldner,		2005-02-24 18:00:00
Szenteczki Boldizsár,		2018-09-24 19:00:00	2018-09-26 18:00:00
Nagy Kriszta és Szűcs Attila		2000-06-29 18:00:00	2000-06-29 18:00:00
Lutz Dammbeck (DE),		2010-06-22 18:15:00	2010-06-25 19:00:00
Gunter Damisch,		2012-05-15 17:00:00	2012-05-17 19:00:00
Michal Kolecek,		2006-10-07 10:00:00
Aslee Male,		2013-10-16 16:00:00	2013-10-17 19:00:00
Tillmann J. A. filozófus,		2005-04-14 19:00:00	2005-04-13 18:00:00
Nem’s Judit,		2017-10-03 19:00:00	2017-10-02 19:00:00
Nádasdy Ádám		2014-10-07 17:00:00	2014-10-11 17:00:00	2018-11-17 16:00:00
Ibos Éva		2010-08-13 19:00:00	2010-08-10 18:00:00
Süveges Imre		2004-11-25 17:00:00	2004-11-25 19:00:00
Balogh Wanda Alida,		2007-02-08 18:00:00	2007-02-09 19:00:00
Mészáros László		2013-11-13 18:00:00	2013-11-12 19:00:00
Simone Kotzyba		2014-07-13 18:00:00
Szilágyi Mária és Anica Tufegdžić építész,		2014-09-18 18:00:00
Thomas Wrede,		2001-10-20 18:30:00	2001-10-20 16:00:00
Deimantas Narkevičius,		2014-08-15 20:00:00
FALCONER XAVÉR Ferenc,		2015-04-13 18:00:00
Bilák Krisztina,		2019-11-27 18:30:00	2019-11-27 18:00:00	2017-03-08 18:00:00	2017-03-10 19:00:00
Isabel Val		2017-07-11 18:00:00	2017-07-15 16:00:00
Andrási Gábor művészettörténész		2004-04-09 16:00:00	2004-04-08 18:00:00	2003-09-25 18:00:00	2012-06-16 17:30:00	2012-06-14 17:00:00	2002-09-05 19:00:00	2013-03-14 16:00:00	2013-03-14 18:00:00	2003-04-25 19:00:00	2012-09-23 16:00:00	2012-09-21 17:30:00	2005-09-02 18:00:00	2005-09-01 18:00:00
Radó Gyula filmje:,		2006-11-09 17:00:00
Bonyhádi Károly,		2019-04-27 10:00:00	2019-04-26 16:00:00
az ENSZ Menekültügyi Főbiztosságának szóvivője		2004-05-06 18:00:00
SASS Valéria,		2018-04-04 18:00:00	2018-04-05 19:00:00	2019-03-21 17:00:00	2019-03-22 19:00:00
Kuti Dénes,		2015-03-20 18:00:00	2015-03-20 18:00:00
Büki Zsuzsanna ▪ Bálint Bertalan,		2015-02-09 18:00:00	2015-02-09 18:00:00
Sárközi Fanni,		2019-12-14 16:00:00	2019-12-12 18:00:00
Rékassy Eszter		2016-10-26 18:00:00	2016-10-28 18:00:00
dr. Ferkai András,		2018-10-14 15:00:00	2018-10-08 09:30:00
Marosi Dia,		2014-07-02 16:00:00	2014-07-02 19:00:00
Szarvas Ádám,		2000-03-17 21:00:00
Miriam Bäckström,		2006-12-04 18:00:00	2006-12-08 19:00:00
Toni SCHMALE,		2016-04-27 19:00:00	2016-04-28 19:00:00
ATILA,		2014-08-26 16:30:00	2014-08-31 18:00:00
koreográfus,		2014-03-24 19:00:00	2014-03-28 20:00:00
Aknai János és ef Zámbó István,		2001-06-14 19:00:00
Serge Bloch Rajzai és Frédéric Boyer szövege alapján megelevenednek az Ószövetség történetei		2019-10-11 19:00:00
Makai Éva,		2013-04-02 18:00:00	2013-04-04 17:00:00
Róth Péter alpolgármester,		2017-08-09 18:00:00	2017-08-11 18:00:00
Ötvös Zoltán,		2019-09-05 19:00:00	2014-01-19 15:00:00	2014-01-14 18:00:00	2011-08-08 18:00:00	2011-08-12 18:30:00	2004-02-19 17:00:00	2004-02-16 18:00:00	2017-02-11 10:30:00	2017-02-07 18:00:00	2008-03-20 18:00:00	2008-03-21 18:00:00	2005-09-09 18:00:00	2017-02-16 19:00:00	2017-02-18 10:00:00	2006-01-18 19:00:00	2006-01-20 19:30:00	2005-01-13 17:00:00	2005-01-13 17:00:00	2005-01-12 01:00:00	2005-01-13 18:00:00	2011-11-30 16:00:00	2011-11-30 19:00:00	2011-11-22 18:00:00	2009-11-18 18:00:00	2009-11-17 18:00:00	2007-05-31 19:00:00	2009-01-17 18:00:00	2010-05-05 19:00:00	2010-05-07 18:00:00	2008-04-01 18:00:00	2012-02-17 19:00:00	2011-07-13 15:30:00	2011-07-13 12:00:00
a Summa Artium Kht. igazgatója		2005-08-28 15:00:00	2005-08-25 19:00:00
Simon Mullan,		2016-12-07 18:00:00	2016-12-06 12:00:00
Kozák Ignác Tibor,		2013-03-20 19:00:00	2013-03-22 18:00:00	2012-10-06 16:00:00	2012-10-04 19:30:00
